place_id,name,business_status,business_address,lat,lng,types,rating,user_ratings_total,keyword,grid_lat,grid_lng
ChIJtWx5SXyOYIgRApUFgATpxpE,Grill Depot,CLOSED_TEMPORARILY,"10086 Dayton Pike, Soddy-Daisy, TN 37379, USA",35.2541126,-85.18274509999999,"bar_and_grill,bar,restaurant,point_of_interest,food,establishment",,,"bar,restaurant",,
ChIJv6O-NXJeYIgRuf16XH34WQM,The Yellow Deli,CLOSED_TEMPORARILY,"737 McCallie Ave, Chattanooga, TN 37403, USA",35.0443567,-85.29696489999999,"deli,sandwich_shop,bakery,breakfast_restaurant,food_store,restaurant,food,point_of_interest,store,establishment",4.6,1525,"bakery,restaurant",,
ChIJvzutbMZ1YIgR2M-PReKL6tc,Taqueria El Gordo,CLOSED_TEMPORARILY,"831 N Tibbs Rd, Dalton, GA 30720, USA",34.7861474,-85.00301920000001,"restaurant,food,point_of_interest,establishment",4.8,24,restaurant,,
ChIJzXMy-rJdYIgRjQ5lrQ2TEcM,Eat To Live,CLOSED_TEMPORARILY,"107 W 38th St, Chattanooga, TN 37410, USA",35.0056357,-85.3116039,"restaurant,food,point_of_interest,establishment",5,6,restaurant,,
ChIJAUWe-4RhYIgRczVa9gIeRik,Food City,CLOSED_TEMPORARILY,"4510 TN-58, Chattanooga, TN 37416, USA",35.083710200000006,-85.19751629999999,"grocery_store,florist,deli,bakery,supermarket,point_of_interest,food_store,food,store,establishment",4.1,1932,"grocery_store,bakery",,
ChIJGc0aDdVlYIgROODH2S-4Wzk,AAa Cake Makers,CLOSED_TEMPORARILY,"26 Hillside Dr, Ringgold, GA 30736, USA",34.92857,-85.14184999999999,"bakery,wholesaler,point_of_interest,food_store,food,store,establishment",3,1,bakery,,
ChIJGf-GIIWKYIgRvCLmCGS0pm4,Auntie Anne's,CLOSED_TEMPORARILY,"271 Northgate Mall Dr, Chattanooga, TN 37415, USA",35.129903999999996,-85.2400469,"bakery,point_of_interest,food_store,food,store,establishment",3.2,36,bakery,,
ChIJQYrjxQQrXogR0nHtpota-tg,Colonial Baking Co,CLOSED_TEMPORARILY,"484 Kile Ln SW, Cleveland, TN 37311, USA",35.1431081,-84.89708739999999,"bakery,food_store,food,point_of_interest,store,establishment",4.8,4,bakery,,
ChIJUb2rratnYIgRJfB6aSkKplA,S&s sweet snax,CLOSED_TEMPORARILY,"10 S St Marks Ave, Chattanooga, TN 37411, USA",35.0119242,-85.22603319999999,"bakery,wholesaler,point_of_interest,food_store,food,store,establishment",2,1,bakery,,
ChIJWZ-HcpxoYIgRnWBLuEaspFE,Baskin-Robbins,CLOSED_TEMPORARILY,"2847 Battlefield Pkwy, Fort Oglethorpe, GA 30742, USA",34.9414934,-85.2188255,"ice_cream_shop,bakery,dessert_shop,confectionery,food_store,food,point_of_interest,wholesaler,store,establishment",4.5,296,bakery,,
ChIJhxiRLwR9YIgRu8AqUp1BDZA,Offbeat Eats,CLOSED_TEMPORARILY,"5829 Main St, Collegedale, TN 37363, USA",35.0794383,-85.0599774,"bakery,food_store,point_of_interest,store,food,establishment",,,bakery,,
ChIJQccpwfDvYIgREJ7cUfJt0p4,Wonder World Carpet,CLOSED_TEMPORARILY,"5936 TN-28, Dunlap, TN 37327, USA",35.3417848,-85.410269,"furniture_store,home_improvement_store,home_goods_store,point_of_interest,store,establishment",5,1,"furniture_store,home_goods_store",,
ChIJVxZ-jfNfYIgRChwT5lieyGE,Twenty-Two,CLOSED_TEMPORARILY,"1301 Cowart St Ste 102, Chattanooga, TN 37402, USA",35.039170399999996,-85.3093416,"gift_shop,furniture_store,home_improvement_store,home_goods_store,clothing_store,point_of_interest,store,establishment",5,2,"furniture_store,home_goods_store,clothing_store",,
ChIJaSdSgOdfYIgRwSbFFMtOWgE,W Road Collection,CLOSED_TEMPORARILY,"748 Overbridge Ln, Chattanooga, TN 37405, USA",35.0718124,-85.3187572,"furniture_store,home_improvement_store,home_goods_store,point_of_interest,store,establishment",5,4,"furniture_store,home_goods_store",,
ChIJe2TpIN1zYIgRT7lGa2pl0YA,Mattress Overstock,CLOSED_TEMPORARILY,"3523 Chattanooga Rd, Tunnel Hill, GA 30755, USA",34.842985299999995,-85.0478679,"furniture_store,home_improvement_store,home_goods_store,point_of_interest,store,establishment",4,1,"furniture_store,home_goods_store",,
ChIJo8eKuupzYIgRhAL5tL08dtw,Rick's Furniture,CLOSED_TEMPORARILY,"3264 Old Chattanooga Rd, Tunnel Hill, GA 30755, USA",34.8301829,-85.0443026,"furniture_store,home_improvement_store,home_goods_store,point_of_interest,store,establishment",4.4,38,"furniture_store,home_goods_store",,
ChIJoV15ZkdKYIgRrf0P67nn_Hw,Creative Installation Inc.,CLOSED_TEMPORARILY,"614 Byrds Chapel Ln, Rising Fawn, GA 30738, USA",34.8104004,-85.5415678,"furniture_store,home_improvement_store,home_goods_store,point_of_interest,wholesaler,store,establishment",5,2,"furniture_store,home_goods_store",,
ChIJoZxui2ErXogRTWOcgobO_Vk,King's Furniture and Decor,CLOSED_TEMPORARILY,"1701 S Lee Hwy, Cleveland, TN 37311, USA",35.15159980000001,-84.90293880000002,"furniture_store,home_improvement_store,home_goods_store,point_of_interest,store,establishment",4.8,12,"furniture_store,home_goods_store",,
ChIJ5V8wd-qKYIgRyxQp77vCQ7I,Best Buy,CLOSED_TEMPORARILY,"5591 TN-153 Suite 124, Hixson, TN 37343, USA",35.1472933,-85.25167510000001,"electronics_store,home_goods_store,point_of_interest,store,establishment",4,1507,"electronics_store,home_goods_store",,
ChIJ5WEt9t9nYIgR4A4wMn_rgnM,Wicked Sense Candles,CLOSED_TEMPORARILY,"6743 Ringgold Rd Suit A, East Ridge, TN 37412, USA",34.9890061,-85.1922786,"home_goods_store,point_of_interest,store,establishment",,,home_goods_store,,
ChIJAQBs_xVfYIgR5yp5WPYCoN4,R&L Candles,CLOSED_TEMPORARILY,"156 Signal Hills Dr, Chattanooga, TN 37405, USA",35.0980847,-85.33423669999999,"home_goods_store,point_of_interest,store,establishment",,,home_goods_store,,
ChIJJx-32lxeYIgRhWzsR8WN_Ow,Riverview Floor Design,CLOSED_TEMPORARILY,"417 Frazier Ave, Chattanooga, TN 37405, USA",35.0615032,-85.30382639999999,"home_goods_store,point_of_interest,store,establishment",5,3,home_goods_store,,
ChIJK3EulBNdYIgRmaoxbIvqrd8,Spirit Halloween,CLOSED_TEMPORARILY,"5704 Tennessee Ave #153, Hixson, TN 37343, USA",34.9846086,-85.3317033,"clothing_store,home_goods_store,point_of_interest,store,establishment",2.3,9,"clothing_store,home_goods_store",,
ChIJK6MpyadhYIgR-PVsLLZ819g,EK Kandles & Essentials,CLOSED_TEMPORARILY,"2017 Daisy St, Chattanooga, TN 37406, USA",35.067179599999996,-85.2551671,"home_goods_store,point_of_interest,store,establishment",5,3,home_goods_store,,
ChIJS4nYbSJdYIgRco7cdEw0UE8,Premium Walk-in Tubs Chattanooga,CLOSED_TEMPORARILY,"1155, 37408 E Main St Unit # 1, Chattanooga, TN 37408, USA",35.0301897,-85.2906098,"home_goods_store,point_of_interest,store,establishment",,,home_goods_store,,
ChIJTX8kh3ldYIgRn2Q7cM44_gE,No Place Like Home Goods,CLOSED_TEMPORARILY,"Business Online ONLY, 702 Mary Agnes Dr, Rossville, GA 30741, USA",34.9652439,-85.3102809,"home_goods_store,point_of_interest,store,establishment",,,home_goods_store,,
ChIJTdog9V1kYIgRTcyQ5OkinwQ,Market Link,CLOSED_TEMPORARILY,"7804 E Brainerd Rd, Chattanooga, TN 37421, USA",35.0087931,-85.1543434,"gift_shop,home_goods_store,child_care_agency,clothing_store,point_of_interest,store,establishment",,,"home_goods_store,clothing_store",,
ChIJW0yIMbGLYIgRmuEF4rqoEyI,The White Barn Candle Co.,CLOSED_TEMPORARILY,"271 Northgate Mall Dr, Chattanooga, TN 37415, USA",35.13091,-85.24462,"gift_shop,home_goods_store,point_of_interest,store,establishment",,,home_goods_store,,
ChIJY0EydwxmYIgRS2WPqI54Uj8,Antiques By the Fountain,CLOSED_TEMPORARILY,"4039 Cloud Springs Rd, Ringgold, GA 30736, USA",34.9608805,-85.1955144,"home_goods_store,point_of_interest,store,establishment",4.4,10,home_goods_store,,
ChIJe3ZQzSNvYIgRKXqyYnk0NJ0,ELS Floor Coverings,CLOSED_TEMPORARILY,"514 Kailors Cove Cir, Ringgold, GA 30736, USA",34.9053834,-85.171256,"home_goods_store,point_of_interest,store,establishment",3.3,7,home_goods_store,,
